prospectno,FDD,MAXDPD24M,max_DPD_LFT,Total_Payments,TGT
771057,25NOV2016,0,,>24 Payment,0
771065,14NOV2016,0,,>24 Payment,0
771068,26NOV2016,0,,>24 Payment,0
771074,29OCT2016,0,,>24 Payment,0
771080,31OCT2016,0,,>24 Payment,0
771083,31JAN2017,0,,>24 Payment,0
771085,30NOV2016,0,,>24 Payment,0
771089,31OCT2016,52,52,>24 Payment,0
771091,30NOV2016,0,,>24 Payment,0
771092,30NOV2016,0,,>24 Payment,0
771097,30NOV2016,0,,>24 Payment,0
771099,31DEC2016,0,,>24 Payment,0
771106,31OCT2016,0,,>24 Payment,0
771111,30NOV2016,0,,>24 Payment,0
771123,30NOV2016,0,,>24 Payment,0
771126,31OCT2016,0,,>24 Payment,0
771128,31OCT2016,0,,>24 Payment,0
771135,15DEC2016,0,,>24 Payment,0
771141,30NOV2016,0,,>24 Payment,0
771148,25NOV2016,0,,>24 Payment,0
771155,25OCT2016,0,,>24 Payment,0
771159,26OCT2016,0,,>24 Payment,0
771161,22NOV2016,27,27,>24 Payment,0
771169,30NOV2016,0,,>24 Payment,0
771179,25NOV2016,0,,>24 Payment,0
771194,28FEB2017,0,,19-24 Payment,0
771198,19DEC2016,0,,>24 Payment,0
771206,30NOV2016,0,50,>24 Payment,0
771209,26DEC2016,0,,>24 Payment,0
771210,13JAN2017,0,,>24 Payment,0
771213,20JAN2017,0,,>24 Payment,0
771215,28FEB2017,0,,19-24 Payment,0
771225,30NOV2016,0,,>24 Payment,0
771230,30NOV2016,0,,>24 Payment,0
771235,08NOV2016,0,,>24 Payment,0
771238,31DEC2016,0,,>24 Payment,0
771242,30NOV2016,0,,>24 Payment,0
771247,31OCT2016,0,,>24 Payment,0
771250,30NOV2016,0,,>24 Payment,0
771252,31OCT2016,0,,>24 Payment,0
771254,31OCT2016,0,,>24 Payment,0
771258,31OCT2016,0,,>24 Payment,0
771259,30NOV2016,0,,>24 Payment,0
771267,31OCT2016,0,,>24 Payment,0
771287,31DEC2016,0,,>24 Payment,0
771289,31OCT2016,0,,>24 Payment,0
771290,31DEC2016,0,,>24 Payment,0
771294,29JAN2017,0,,>24 Payment,0
771296,31DEC2016,0,,>24 Payment,0
771297,31JAN2017,0,,>24 Payment,0
771300,31OCT2016,0,,>24 Payment,0
771316,31DEC2016,0,,>24 Payment,0
771322,31OCT2016,0,,>24 Payment,0
771346,31OCT2016,0,,>24 Payment,0
771357,30NOV2016,0,,>24 Payment,0
771358,31DEC2016,0,,>24 Payment,0
771366,26DEC2016,0,,>24 Payment,0
771372,31DEC2016,0,,>24 Payment,0
771378,30NOV2016,0,,>24 Payment,0
771381,22NOV2016,0,,>24 Payment,0
771391,30NOV2016,0,,>24 Payment,0
771395,31OCT2016,0,,>24 Payment,0
771397,31OCT2016,0,,>24 Payment,0
771400,30NOV2016,0,22,>24 Payment,0
771401,30NOV2016,0,,>24 Payment,0
771407,31OCT2016,0,,>24 Payment,0
771408,21NOV2016,0,,19-24 Payment,0
771409,30NOV2016,0,,>24 Payment,0
771410,20FEB2017,0,,19-24 Payment,0
771411,07NOV2016,0,,>24 Payment,0
771412,30NOV2016,0,,>24 Payment,0
771415,30NOV2016,0,,>24 Payment,0
771425,31OCT2016,0,,>24 Payment,0
771435,30NOV2016,180,180,>24 Payment,1
771438,30NOV2016,0,,>24 Payment,0
771443,30NOV2016,0,,>24 Payment,0
771448,30NOV2016,0,,>24 Payment,0
771449,30NOV2016,0,,>24 Payment,0
771450,25NOV2016,57,57,>24 Payment,0
771465,31OCT2016,0,,>24 Payment,0
771476,30NOV2016,0,,>24 Payment,0
771481,31OCT2016,0,,>24 Payment,0
771483,28NOV2016,0,,>24 Payment,0
771486,31OCT2016,27,27,>24 Payment,0
771487,31OCT2016,22,22,>24 Payment,0
771496,30NOV2016,0,,>24 Payment,0
771499,31JAN2017,0,,>24 Payment,0
771511,30NOV2016,0,,>24 Payment,0
771515,19DEC2016,0,,>24 Payment,0
771527,31OCT2016,0,,>24 Payment,0
771536,31DEC2016,0,,>24 Payment,0
771540,31OCT2016,0,,>24 Payment,0
771561,28FEB2017,0,,19-24 Payment,0
771565,31OCT2016,0,,>24 Payment,0
771577,30NOV2016,0,,>24 Payment,0
771584,30NOV2016,0,,>24 Payment,0
771592,30NOV2016,0,,>24 Payment,0
771594,30NOV2016,0,,>24 Payment,0
771599,31OCT2016,0,,>24 Payment,0
771600,30NOV2016,0,,>24 Payment,0
771605,31OCT2016,0,,>24 Payment,0
771606,31OCT2016,0,,>24 Payment,0
771610,22NOV2016,0,,>24 Payment,0
771611,31OCT2016,0,,>24 Payment,0
771618,30NOV2016,0,,>24 Payment,0
771621,16JAN2017,0,,>24 Payment,0
771625,30NOV2016,0,,>24 Payment,0
771632,09DEC2016,0,,>24 Payment,0
771635,30NOV2016,0,,>24 Payment,0
771637,30NOV2016,0,,>24 Payment,0
771642,30NOV2016,0,,>24 Payment,0
771647,31OCT2016,0,0,>24 Payment,0
771651,31OCT2016,0,,>24 Payment,0
771654,31OCT2016,27,27,>24 Payment,0
771658,30NOV2016,0,,>24 Payment,0
771662,28FEB2017,116,116,16-18 Payment,1
771668,30NOV2016,21,21,>24 Payment,0
771676,14DEC2016,0,,>24 Payment,0
771678,30NOV2016,0,,>24 Payment,0
771694,30NOV2016,0,,>24 Payment,0
771695,26OCT2016,0,,>24 Payment,0
771698,06FEB2017,0,,19-24 Payment,0
771708,28FEB2017,0,,19-24 Payment,0
771709,30NOV2016,0,,>24 Payment,0
771712,30NOV2016,0,,>24 Payment,0
771718,31OCT2016,0,,>24 Payment,0
771727,21NOV2016,0,,>24 Payment,0
771731,31OCT2016,0,,>24 Payment,0
771732,29NOV2016,0,,>24 Payment,0
771743,31DEC2016,0,,>24 Payment,0
771747,31DEC2016,22,22,>24 Payment,0
771749,30NOV2016,0,,>24 Payment,0
771750,30NOV2016,0,,>24 Payment,0
771757,30NOV2016,0,,>24 Payment,0
771762,31OCT2016,0,,>24 Payment,0
771766,09DEC2016,0,,>24 Payment,0
771772,30NOV2016,0,,>24 Payment,0
771779,31DEC2016,0,,>24 Payment,0
771784,25OCT2016,0,,>24 Payment,0
771797,30NOV2016,0,,>24 Payment,0
771800,31JAN2017,0,,>24 Payment,0
771801,31DEC2016,0,,>24 Payment,0
771805,25NOV2016,0,,>24 Payment,0
771806,28NOV2016,0,,19-24 Payment,0
771807,25NOV2016,0,,>24 Payment,0
771809,31DEC2016,22,22,>24 Payment,0
771815,30NOV2016,22,22,>24 Payment,0
771817,17NOV2016,0,,>24 Payment,0
771824,31OCT2016,0,,>24 Payment,0
771825,31OCT2016,0,,>24 Payment,0
771828,31OCT2016,0,,>24 Payment,0
771831,30NOV2016,0,,>24 Payment,0
771832,31OCT2016,22,22,>24 Payment,0
771850,31DEC2016,0,,>24 Payment,0
771853,30NOV2016,0,,>24 Payment,0
771860,30NOV2016,0,,>24 Payment,0
771869,30NOV2016,0,,>24 Payment,0
771871,09DEC2016,0,,>24 Payment,0
771881,31JAN2017,0,,>24 Payment,0
771888,30NOV2016,0,,>24 Payment,0
771890,30NOV2016,0,,>24 Payment,0
771892,30NOV2016,0,,>24 Payment,0
771899,19DEC2016,0,,19-24 Payment,0
771900,26OCT2016,0,,>24 Payment,0
771904,30NOV2016,0,,>24 Payment,0
771912,31OCT2016,88,208,>24 Payment,1
771916,30NOV2016,0,,>24 Payment,0
771918,31OCT2016,0,,>24 Payment,0
771919,31OCT2016,0,,>24 Payment,0
771922,30NOV2016,0,,>24 Payment,0
771924,21NOV2016,0,,>24 Payment,0
771930,25JAN2017,0,,>24 Payment,0
771936,30NOV2016,0,,>24 Payment,0
771938,28JAN2017,0,,>24 Payment,0
771941,30NOV2016,0,,>24 Payment,0
771942,31OCT2016,57,57,>24 Payment,0
771946,21JAN2017,0,,>24 Payment,0
771951,31OCT2016,58,58,>24 Payment,0
771957,28NOV2016,0,,>24 Payment,0
771961,30NOV2016,0,,>24 Payment,0
771973,23DEC2016,0,,>24 Payment,0
771974,26DEC2016,0,,>24 Payment,0
771976,31DEC2016,0,,>24 Payment,0
771985,30NOV2016,0,,>24 Payment,0
771987,24NOV2016,0,,>24 Payment,0
771990,28FEB2017,0,,19-24 Payment,0
771996,30NOV2016,0,,>24 Payment,0
771997,30DEC2016,0,,>24 Payment,0
772000,30NOV2016,0,,>24 Payment,0
772009,31OCT2016,0,,>24 Payment,0
772018,30NOV2016,0,,>24 Payment,0
772022,31OCT2016,27,27,>24 Payment,0
772025,31DEC2016,0,,>24 Payment,0
772028,31OCT2016,0,,>24 Payment,0
772038,30NOV2016,57,86,>24 Payment,0
772040,31OCT2016,0,,>24 Payment,0
772049,26DEC2016,27,58,>24 Payment,0
772054,28FEB2017,0,,19-24 Payment,0
772055,29OCT2016,0,,>24 Payment,0
772057,25NOV2016,0,,>24 Payment,0
772060,30NOV2016,0,,>24 Payment,0
772070,15NOV2016,0,,>24 Payment,0
772078,31DEC2016,0,0,>24 Payment,0
772081,30NOV2016,0,,>24 Payment,0
772083,31OCT2016,0,,>24 Payment,0
772084,31DEC2016,0,,>24 Payment,0
772087,31OCT2016,0,,>24 Payment,0
772090,31OCT2016,0,,>24 Payment,0
772092,30NOV2016,0,,>24 Payment,0
772095,31JAN2017,0,,>24 Payment,0
772097,28NOV2016,0,,>24 Payment,0
772100,30NOV2016,0,,>24 Payment,0
772101,30NOV2016,0,,>24 Payment,0
772107,30NOV2016,0,,>24 Payment,0
772110,31OCT2016,0,,>24 Payment,0
772120,25JAN2017,0,,>24 Payment,0
772129,30NOV2016,0,,>24 Payment,0
772132,31DEC2016,0,,>24 Payment,0
772137,31OCT2016,0,,>24 Payment,0
772142,30NOV2016,0,,>24 Payment,0
772155,28NOV2016,0,,>24 Payment,0
772156,30NOV2016,83,83,>24 Payment,1
772167,31OCT2016,0,,>24 Payment,0
772173,30NOV2016,0,,>24 Payment,0
772181,25NOV2016,0,,>24 Payment,0
772184,31JAN2017,0,,19-24 Payment,0
772187,27JAN2017,0,,>24 Payment,0
772192,19DEC2016,0,,>24 Payment,0
772199,31OCT2016,0,,>24 Payment,0
772203,29OCT2016,0,,>24 Payment,0
772208,31DEC2016,0,,>24 Payment,0
772214,30NOV2016,0,,>24 Payment,0
772221,11NOV2016,0,,>24 Payment,0
772227,30NOV2016,0,,>24 Payment,0
772235,30NOV2016,0,,>24 Payment,0
772243,30NOV2016,0,,>24 Payment,0
772254,30NOV2016,0,,>24 Payment,0
772255,30NOV2016,0,,>24 Payment,0
772256,12DEC2016,0,,>24 Payment,0
772269,30NOV2016,0,,>24 Payment,0
772271,12JAN2017,0,,>24 Payment,0
772272,31JAN2017,0,,>24 Payment,0
772275,31OCT2016,0,,>24 Payment,0
772281,30NOV2016,0,,>24 Payment,0
772287,31DEC2016,0,,>24 Payment,0
772288,31DEC2016,0,,>24 Payment,0
772299,30NOV2016,0,,>24 Payment,0
772300,12NOV2016,22,22,>24 Payment,0
772301,16DEC2016,0,,>24 Payment,0
772313,31OCT2016,0,,>24 Payment,0
772319,30NOV2016,0,,>24 Payment,0
772322,29DEC2016,0,,>24 Payment,0
772323,28FEB2017,24,24,19-24 Payment,0
772327,31OCT2016,0,,>24 Payment,0
772336,31DEC2016,0,,>24 Payment,0
772337,31DEC2016,0,,>24 Payment,0
772342,30NOV2016,0,,>24 Payment,0
772343,30NOV2016,0,,>24 Payment,0
772353,30NOV2016,0,,>24 Payment,0
772358,31DEC2016,210,210,>24 Payment,1
772360,31OCT2016,0,,>24 Payment,0
772369,30NOV2016,0,19,>24 Payment,0
772375,30NOV2016,82,172,>24 Payment,1
772381,30NOV2016,0,,>24 Payment,0
772409,30NOV2016,0,0,>24 Payment,0
772429,31OCT2016,0,,>24 Payment,0
772432,30NOV2016,0,,>24 Payment,0
772433,30NOV2016,0,,>24 Payment,0
772434,30NOV2016,0,,>24 Payment,0
772440,31DEC2016,0,,>24 Payment,0
772442,30NOV2016,0,,>24 Payment,0
772448,16NOV2016,22,22,>24 Payment,0
772459,30NOV2016,0,,>24 Payment,0
772463,30NOV2016,0,,>24 Payment,0
772469,30NOV2016,330,420,>24 Payment,1
772471,30NOV2016,0,,>24 Payment,0
772473,31OCT2016,0,,>24 Payment,0
772496,23DEC2016,0,,>24 Payment,0
772497,28FEB2017,0,,19-24 Payment,0
772498,31DEC2016,0,,>24 Payment,0
772499,30NOV2016,0,,>24 Payment,0
772502,21DEC2016,0,,>24 Payment,0
772503,30NOV2016,0,,>24 Payment,0
772518,30NOV2016,0,27,>24 Payment,0
772527,31JAN2017,0,,>24 Payment,0
772534,27DEC2016,0,,>24 Payment,0
772540,27DEC2016,0,,>24 Payment,0
772544,31JAN2017,0,,>24 Payment,0
772546,31JAN2017,0,,>24 Payment,0
772550,25NOV2016,0,,>24 Payment,0
772557,31JAN2017,0,,>24 Payment,0
772558,30NOV2016,0,,>24 Payment,0
772562,30NOV2016,0,,>24 Payment,0
772569,30NOV2016,0,,>24 Payment,0
772573,30NOV2016,0,,>24 Payment,0
772575,30NOV2016,0,,>24 Payment,0
772581,30NOV2016,0,,>24 Payment,0
772582,30NOV2016,0,,>24 Payment,0
772583,30NOV2016,0,,>24 Payment,0
772585,31DEC2016,0,,>24 Payment,0
772586,30NOV2016,0,,>24 Payment,0
772587,28NOV2016,0,,>24 Payment,0
772593,22DEC2016,0,,>24 Payment,0
772594,21DEC2016,0,,>24 Payment,0
772595,31JAN2017,325,325,>24 Payment,1
772599,31DEC2016,0,,>24 Payment,0
772600,13JAN2017,0,,>24 Payment,0
772601,31JAN2017,0,,>24 Payment,0
772618,30NOV2016,83,83,>24 Payment,1
772623,30NOV2016,0,,>24 Payment,0
772627,31DEC2016,0,,>24 Payment,0
772630,30NOV2016,0,,>24 Payment,0
772644,30NOV2016,83,83,>24 Payment,1
772648,30NOV2016,0,,>24 Payment,0
772652,17JAN2017,0,,>24 Payment,0
772664,30NOV2016,0,,>24 Payment,0
772676,21DEC2016,0,,>24 Payment,0
772679,16DEC2016,0,,>24 Payment,0
772681,31DEC2016,0,,>24 Payment,0
772686,28DEC2016,0,,>24 Payment,0
772687,30NOV2016,0,,>24 Payment,0
772688,30NOV2016,0,,>24 Payment,0
772689,30NOV2016,0,,>24 Payment,0
772693,30NOV2016,0,,>24 Payment,0
772694,24FEB2017,0,,19-24 Payment,0
772700,25NOV2016,0,,>24 Payment,0
772709,31DEC2016,0,,>24 Payment,0
772710,30NOV2016,0,,>24 Payment,0
772712,31DEC2016,0,,>24 Payment,0
772715,31DEC2016,0,,>24 Payment,0
772717,30NOV2016,0,,>24 Payment,0
772724,30NOV2016,0,,>24 Payment,0
772726,31JAN2017,0,,>24 Payment,0
772727,30NOV2016,0,,>24 Payment,0
772740,30NOV2016,22,22,>24 Payment,0
772742,22FEB2017,147,147,19-24 Payment,1
772743,30NOV2016,0,19,>24 Payment,0
772752,30NOV2016,53,53,>24 Payment,0
772759,23NOV2016,0,,>24 Payment,0
772762,19NOV2016,0,,>24 Payment,0
772770,30NOV2016,0,,>24 Payment,0
772772,30NOV2016,0,,>24 Payment,0
772779,22FEB2017,0,,19-24 Payment,0
772781,31JAN2017,0,,>24 Payment,0
772785,31DEC2016,0,,>24 Payment,0
772788,30NOV2016,0,,>24 Payment,0
772791,30NOV2016,0,,>24 Payment,0
772804,30NOV2016,0,,>24 Payment,0
772811,26NOV2016,0,,>24 Payment,0
772813,31DEC2016,0,,>24 Payment,0
772814,30NOV2016,0,,>24 Payment,0
772816,31DEC2016,0,,>24 Payment,0
772818,30NOV2016,0,,>24 Payment,0
772827,30NOV2016,27,27,>24 Payment,0
772829,09DEC2016,0,,>24 Payment,0
772832,28FEB2017,0,,19-24 Payment,0
772836,30NOV2016,0,,>24 Payment,0
772844,30NOV2016,27,27,>24 Payment,0
772850,31DEC2016,0,,>24 Payment,0
772870,30NOV2016,88,177,>24 Payment,1
772873,30NOV2016,0,,>24 Payment,0
772876,30NOV2016,0,,>24 Payment,0
772884,31DEC2016,0,,>24 Payment,0
772894,31DEC2016,0,,>24 Payment,0
772901,30NOV2016,0,,>24 Payment,0
772902,30NOV2016,0,,>24 Payment,0
772904,30NOV2016,0,,>24 Payment,0
772905,30NOV2016,0,,>24 Payment,0
772906,25NOV2016,0,,>24 Payment,0
772909,23JAN2017,0,,>24 Payment,0
772911,30NOV2016,0,,>24 Payment,0
772916,30NOV2016,0,,>24 Payment,0
772917,31JAN2017,27,27,>24 Payment,0
772927,30NOV2016,27,27,>24 Payment,0
772931,30NOV2016,0,,>24 Payment,0
772936,31JAN2017,22,22,>24 Payment,0
772938,30NOV2016,0,,>24 Payment,0
772940,31DEC2016,0,,>24 Payment,0
772944,30NOV2016,0,,>24 Payment,0
772951,30NOV2016,0,,>24 Payment,0
772952,30NOV2016,0,,>24 Payment,0
772957,31DEC2016,0,,>24 Payment,0
772966,30NOV2016,0,,>24 Payment,0
772967,30NOV2016,0,,>24 Payment,0
772969,31JAN2017,0,,>24 Payment,0
772974,25JAN2017,0,,>24 Payment,0
772977,25JAN2017,0,,>24 Payment,0
772986,29DEC2016,0,,>24 Payment,0
772988,19NOV2016,0,,>24 Payment,0
773003,31JAN2017,0,,>24 Payment,0
773005,30NOV2016,0,,>24 Payment,0
773019,30NOV2016,22,22,>24 Payment,0
773021,30NOV2016,0,,>24 Payment,0
773028,30NOV2016,0,,>24 Payment,0
773031,30DEC2016,0,,>24 Payment,0
773034,30NOV2016,0,,>24 Payment,0
773041,31JAN2017,0,,>24 Payment,0
773042,31DEC2016,0,,>24 Payment,0
773050,21NOV2016,0,,>24 Payment,0
773060,31JAN2017,0,,>24 Payment,0
773076,26DEC2016,0,24,>24 Payment,0
773078,30NOV2016,0,,>24 Payment,0
773081,30NOV2016,0,,>24 Payment,0
773082,30NOV2016,0,,>24 Payment,0
773109,30NOV2016,0,,>24 Payment,0
773123,30NOV2016,22,22,>24 Payment,0
773126,29DEC2016,0,,>24 Payment,0
773127,30NOV2016,0,,>24 Payment,0
773132,31DEC2016,0,,19-24 Payment,0
773137,30NOV2016,0,,>24 Payment,0
773147,25NOV2016,0,53,>24 Payment,0
773149,30NOV2016,0,,>24 Payment,0
773155,30NOV2016,0,,>24 Payment,0
773163,30NOV2016,0,,>24 Payment,0
773165,19JAN2017,0,,>24 Payment,0
773166,31DEC2016,0,,>24 Payment,0
773171,31DEC2016,0,,>24 Payment,0
773179,30NOV2016,0,,>24 Payment,0
773185,30NOV2016,0,,>24 Payment,0
773187,22DEC2016,0,,>24 Payment,0
773198,30NOV2016,0,,>24 Payment,0
773209,30NOV2016,0,,>24 Payment,0
773211,30NOV2016,0,,>24 Payment,0
773212,28FEB2017,0,,19-24 Payment,0
773218,22FEB2017,0,,19-24 Payment,0
773219,30NOV2016,0,,>24 Payment,0
773225,30NOV2016,0,,>24 Payment,0
773228,30NOV2016,0,,>24 Payment,0
773232,31JAN2017,0,,>24 Payment,0
773238,31JAN2017,22,22,>24 Payment,0
773240,30NOV2016,0,,>24 Payment,0
773253,30NOV2016,0,,>24 Payment,0
773255,21DEC2016,27,27,>24 Payment,0
773263,31DEC2016,0,,>24 Payment,0
773264,30NOV2016,0,,>24 Payment,0
773267,31JAN2017,0,,>24 Payment,0
773268,20JAN2017,0,,>24 Payment,0
773270,31JAN2017,0,,>24 Payment,0
773271,31JAN2017,0,,>24 Payment,0
773272,31DEC2016,0,,>24 Payment,0
773274,31JAN2017,0,,>24 Payment,0
773275,21DEC2016,0,,>24 Payment,0
773279,30NOV2016,0,,>24 Payment,0
773283,31DEC2016,0,,>24 Payment,0
773294,27FEB2017,0,,19-24 Payment,0
773296,30NOV2016,0,,>24 Payment,0
773298,30NOV2016,0,,>24 Payment,0
773301,30NOV2016,0,,>24 Payment,0
773302,28FEB2017,0,,19-24 Payment,0
773307,30NOV2016,0,,>24 Payment,0
773312,30NOV2016,422,422,>24 Payment,1
773313,30NOV2016,0,,>24 Payment,0
773315,30NOV2016,0,,>24 Payment,0
773328,30NOV2016,0,,>24 Payment,0
773329,30DEC2016,0,,>24 Payment,0
773331,30NOV2016,0,,>24 Payment,0
773332,31DEC2016,0,,>24 Payment,0
773336,30NOV2016,58,58,>24 Payment,0
773337,30NOV2016,0,,>24 Payment,0
773357,30NOV2016,0,,>24 Payment,0
773365,30NOV2016,0,,>24 Payment,0
773368,31DEC2016,0,,>24 Payment,0
773376,28FEB2017,0,,19-24 Payment,0
773381,31DEC2016,0,,>24 Payment,0
773382,31DEC2016,0,,>24 Payment,0
773384,26DEC2016,0,,>24 Payment,0
773395,30NOV2016,0,,>24 Payment,0
773402,30NOV2016,0,,>24 Payment,0
773405,17JAN2017,0,,>24 Payment,0
773406,17JAN2017,0,,>24 Payment,0
773414,30NOV2016,0,,>24 Payment,0
773420,31DEC2016,0,,>24 Payment,0
773433,31JAN2017,58,58,>24 Payment,0
773439,30NOV2016,0,,>24 Payment,0
773440,30NOV2016,0,,>24 Payment,0
773442,24NOV2016,0,,>24 Payment,0
773443,31DEC2016,0,,>24 Payment,0
773446,30NOV2016,0,,>24 Payment,0
773448,30NOV2016,0,,>24 Payment,0
773449,30NOV2016,88,88,>24 Payment,1
773470,31DEC2016,0,,>24 Payment,0
773474,30NOV2016,0,,>24 Payment,0
773480,30NOV2016,0,,>24 Payment,0
773483,30NOV2016,0,,>24 Payment,0
773484,31DEC2016,0,,>24 Payment,0
773488,30NOV2016,0,,>24 Payment,0
773489,30NOV2016,0,,>24 Payment,0
773501,28FEB2017,0,,19-24 Payment,0
773503,30NOV2016,0,,>24 Payment,0
773506,15DEC2016,0,,>24 Payment,0
773522,25NOV2016,0,,>24 Payment,0
773527,30NOV2016,0,,>24 Payment,0
773529,31JAN2017,0,,>24 Payment,0
773530,31JAN2017,0,,>24 Payment,0
773534,30NOV2016,0,,>24 Payment,0
773541,31JAN2017,0,,>24 Payment,0
773545,19JAN2017,0,,>24 Payment,0
773552,30NOV2016,0,,>24 Payment,0
773554,20DEC2016,0,,>24 Payment,0
773562,31JAN2017,0,,>24 Payment,0
773567,29NOV2016,27,27,>24 Payment,0
773576,28NOV2016,0,,>24 Payment,0
773578,19DEC2016,0,,>24 Payment,0
773585,28FEB2017,0,,19-24 Payment,0
773588,28FEB2017,0,,19-24 Payment,0
773592,31JAN2017,0,,>24 Payment,0
773593,30NOV2016,0,,>24 Payment,0
773594,31DEC2016,0,,>24 Payment,0
773597,31DEC2016,0,,>24 Payment,0
773603,25NOV2016,0,,>24 Payment,0
773608,25FEB2017,0,,19-24 Payment,0
773611,30NOV2016,0,,>24 Payment,0
773622,19DEC2016,0,,>24 Payment,0
773625,30NOV2016,0,,>24 Payment,0
773638,30NOV2016,0,,>24 Payment,0
773643,30NOV2016,0,,>24 Payment,0
773645,31JAN2017,0,,>24 Payment,0
773647,19DEC2016,0,,>24 Payment,0
773651,30NOV2016,0,,>24 Payment,0
773657,30NOV2016,0,,>24 Payment,0
773661,31DEC2016,22,22,>24 Payment,0
773664,23DEC2016,0,,>24 Payment,0
773667,31DEC2016,0,,>24 Payment,0
773668,31DEC2016,0,,>24 Payment,0
773671,30NOV2016,0,,>24 Payment,0
773672,31DEC2016,0,,>24 Payment,0
773680,30NOV2016,87,87,>24 Payment,1
773688,31DEC2016,0,,>24 Payment,0
773696,31DEC2016,0,,>24 Payment,0
773708,20DEC2016,0,,>24 Payment,0
773711,31DEC2016,0,,>24 Payment,0
773722,31DEC2016,0,,>24 Payment,0
773725,31DEC2016,57,57,>24 Payment,0
773727,10FEB2017,0,,19-24 Payment,0
773730,29JAN2017,52,52,>24 Payment,0
773743,23DEC2016,0,,>24 Payment,0
773745,30NOV2016,544,634,>24 Payment,1
773759,30NOV2016,0,,>24 Payment,0
773768,30NOV2016,0,,>24 Payment,0
773769,31JAN2017,50,50,>24 Payment,0
773771,30NOV2016,0,,>24 Payment,0
773772,28FEB2017,0,,19-24 Payment,0
773775,31JAN2017,0,,>24 Payment,0
773779,31DEC2016,0,,>24 Payment,0
773784,28FEB2017,0,,19-24 Payment,0
773793,31DEC2016,0,,>24 Payment,0
773795,30NOV2016,0,,>24 Payment,0
773798,28FEB2017,0,,19-24 Payment,0
773803,30NOV2016,0,,>24 Payment,0
773806,30NOV2016,0,,>24 Payment,0
773807,31DEC2016,0,,>24 Payment,0
773808,31DEC2016,0,,>24 Payment,0
773825,31JAN2017,0,,>24 Payment,0
773827,30NOV2016,0,,>24 Payment,0
773832,30DEC2016,0,,>24 Payment,0
773836,30NOV2016,0,,>24 Payment,0
773840,24DEC2016,0,,>24 Payment,0
773844,30NOV2016,0,,>24 Payment,0
773846,30NOV2016,0,,>24 Payment,0
773852,30NOV2016,0,,>24 Payment,0
773860,30DEC2016,0,,>24 Payment,0
773861,30NOV2016,0,,>24 Payment,0
773870,30NOV2016,0,,>24 Payment,0
773877,27DEC2016,0,,>24 Payment,0
773878,30NOV2016,0,,>24 Payment,0
773880,31DEC2016,0,,>24 Payment,0
773888,30NOV2016,0,,>24 Payment,0
773893,29DEC2016,0,,>24 Payment,0
773900,29DEC2016,0,,>24 Payment,0
773902,30NOV2016,0,,>24 Payment,0
773905,31JAN2017,0,,>24 Payment,0
773914,30NOV2016,0,,>24 Payment,0
773926,30NOV2016,0,,>24 Payment,0
773930,28NOV2016,24,24,>24 Payment,0
773936,30NOV2016,0,,>24 Payment,0
773943,31JAN2017,0,,>24 Payment,0
773954,31DEC2016,0,,>24 Payment,0
773955,30NOV2016,0,,>24 Payment,0
773960,31DEC2016,0,24,>24 Payment,0
773964,31DEC2016,0,,>24 Payment,0
773974,30NOV2016,0,,>24 Payment,0
773979,31JAN2017,0,,>24 Payment,0
773980,31DEC2016,0,,>24 Payment,0
773982,23DEC2016,0,,>24 Payment,0
773986,30NOV2016,0,,>24 Payment,0
773987,31DEC2016,0,,>24 Payment,0
773991,12JAN2017,22,22,>24 Payment,0
773994,22DEC2016,50,50,>24 Payment,0
774001,31JAN2017,0,,>24 Payment,0
774002,31JAN2017,0,,>24 Payment,0
774003,25JAN2017,0,,>24 Payment,0
774004,31DEC2016,0,,>24 Payment,0
774007,31JAN2017,0,,>24 Payment,0
774008,24DEC2016,0,,>24 Payment,0
774010,30NOV2016,0,,>24 Payment,0
774012,31DEC2016,0,,>24 Payment,0
774016,30NOV2016,0,,>24 Payment,0
774019,28FEB2017,0,,19-24 Payment,0
774023,30NOV2016,0,,>24 Payment,0
774028,31DEC2016,0,,>24 Payment,0
774031,15DEC2016,0,,>24 Payment,0
774034,30NOV2016,0,,>24 Payment,0
774042,30NOV2016,88,88,>24 Payment,1
774043,31JAN2017,0,,>24 Payment,0
774046,28FEB2017,0,,19-24 Payment,0
774065,13JAN2017,26,26,>24 Payment,0
774066,31DEC2016,0,,19-24 Payment,0
774069,30NOV2016,0,,>24 Payment,0
774073,31DEC2016,53,53,>24 Payment,0
774075,31JAN2017,0,,>24 Payment,0
774078,31DEC2016,0,,>24 Payment,0
774083,30NOV2016,0,,>24 Payment,0
774086,31JAN2017,27,27,>24 Payment,0
774090,30NOV2016,0,,>24 Payment,0
774091,30NOV2016,0,,>24 Payment,0
774096,30NOV2016,0,,>24 Payment,0
774113,30NOV2016,0,,>24 Payment,0
774118,30NOV2016,0,,>24 Payment,0
774119,31JAN2017,0,,>24 Payment,0
774130,31JAN2017,0,,>24 Payment,0
774135,30NOV2016,0,,>24 Payment,0
774148,30NOV2016,0,,>24 Payment,0
774158,31JAN2017,0,,>24 Payment,0
774162,30NOV2016,0,,>24 Payment,0
774168,28DEC2016,0,,>24 Payment,0
774170,30NOV2016,26,26,>24 Payment,0
774171,30NOV2016,22,50,>24 Payment,0
774175,31DEC2016,0,,>24 Payment,0
774187,30NOV2016,87,88,>24 Payment,1
